19.4759 0
19.5232 0.3125

19.5172 0.3125
19.6712 0.625

19.6587 0.625
19.6875 0.665227

19.6875 0.659056
19.9613 0.9375

19.9699 0.9375
20 0.959862

20 0.955831
20.3125 1.1245

20.3125 1.11059
20.625 1.19728

20.625 1.19302
20.9375 1.23408

20.9375 1.23243
21.25 1.23967

21.25 1.23775
21.5625 1.21829

21.5625 1.21599
21.875 1.17826

21.875 1.17544
22.1875 1.1297

22.1875 1.12661
22.5 1.08471

22.5 1.08406
22.8125 1.05346

22.8125 1.05454
23.125 1.0344

23.125 1.03495
23.4375 1.022

23.4375 1.02251
23.75 1.01463

23.75 1.01505
24.0625 1.01036

24.0625 1.01059
24.375 1.0078

24.375 1.00798
24.6875 1.00628

24.6875 1.00647
25 1.00511

25 1.00508
25.625 1.00239

25.625 1.00238
26.25 0.999778

26.25 0.999706
26.875 0.997337

26.875 0.996597
27.5 0.99609

27.5 0.99768
28.75 0.996994

28.75 1.00012
30 0.993374

30 0.984032
32.5 1.01027

32.5 1.00532
35 1.01677

35 1.02456
37.5 0.98202

37.5 0.99503
40 0.981609

40 0.976427
42.5 1.01593

42.5 1.00103
45 1.01764

45 1.01462
47.5 0.995537

47.5 1.00653
50 0.991686

50 1.00438
52.5 0.98995

52.5 0.990048
55 0.992834

55 0.979505
57.5 1.01778

57.5 1.00803
60 1.01568

60 1.02489
62.5 0.980596

62.5 0.993409
65 0.982989

65 0.974986
67.5 1.01945

67.5 1.00676
70 1.017

70 1.0256
72.5 0.97983

72.5 0.993704
75 0.981183

75 0.972056
77.5 1.0201

77.5 0.997278
80 1.02877

