20.0656 0
20.0863 0.3125

20.0856 0.3125
20.1492 0.625

20.1479 0.625
20.2585 0.9375

20.2558 0.9375
20.3125 1.0449

20.3125 1.04454
20.4216 1.25

20.4169 1.25
20.625 1.5254

20.625 1.52644
20.6548 1.5625

20.6513 1.5625
20.9375 1.83919

20.9375 1.84403
20.9796 1.875

20.995 1.875
21.25 2.05399

21.25 2.05186
21.528 2.1875

21.5308 2.1875
21.5625 2.20288

21.5625 2.20146
21.875 2.30034

21.875 2.29911
22.1875 2.35233

22.1875 2.35164
22.5 2.36303

22.5 2.36242
22.8125 2.33456

22.8125 2.33421
23.125 2.26902

23.4375 2.16462
23.3688 2.1875

23.125 2.27054
23.3743 2.1875

23.4375 2.16402
23.75 2.02279

25 1.14151
24.8352 1.25

24.0625 1.83859
23.9992 1.875

24.0625 1.84315
24.375 1.62466

23.75 2.02708
24.0144 1.875

24.6875 1.37743
24.4458 1.5625

24.375 1.62269
24.4552 1.5625

24.6875 1.36932
24.8654 1.25

25 1.14906
25.3125 1.00973

25.3125 1.01347
25.625 0.939955

25.9375 0.922309
25.7162 0.9375

25.625 0.940698
25.6716 0.9375

25.9375 0.927816
26.2188 0.9375

26.1402 0.9375
26.25 0.94128

26.25 0.942997
26.5625 0.964763

26.5625 0.96617
26.875 0.988509

26.875 0.989051
27.1875 1.00807

27.1875 1.00817
27.5 1.02257

27.5 1.02245
27.8125 1.03224

27.8125 1.03208
28.125 1.03781

28.125 1.03751
28.4375 1.04012

28.4375 1.03994
28.75 1.04038

28.75 1.04074
29.375 1.03654

29.375 1.0364
30 1.02578

30 1.02506
30.3125 1.01758

30.3125 1.01755
30.625 1.00939

30.625 1.00924
30.9375 1.00074

30.9375 1.00059
31.25 0.992329

31.25 0.992198
31.5625 0.984733

31.5625 0.984625
31.875 0.978435

31.875 0.978371
32.1875 0.9738

32.1875 0.973709
32.5 0.971067

32.5 0.970621
33.125 0.97134

33.125 0.971899
33.75 0.979451

33.75 0.980742
34.375 0.991428

34.375 0.992895
35 1.0012

35 1.00177
35.625 1.00362

35.625 1.00335
36.25 0.998129

36.25 0.996989
36.5625 0.99223

36.5625 0.992181
36.875 0.98765

36.875 0.987667
37.1875 0.983429

37.1875 0.983403
37.5 0.979477

37.5 0.979191
38.125 0.973207

38.125 0.972718
38.75 0.970334

38.75 0.970052
39.375 0.972811

39.375 0.973023
40 0.981065

40 0.981368
40.3125 0.987211

40.3125 0.987236
40.625 0.994246

40.625 0.994338
40.9375 1.00228

40.9375 1.0024
41.25 1.01085

41.25 1.01099
41.5625 1.01942

41.5625 1.01956
41.875 1.02742

41.875 1.02754
42.1875 1.03429

42.1875 1.03442
42.5 1.03955

42.5 1.04005
43.125 1.04455

43.125 1.04397
43.75 1.04194

43.75 1.04143
44.0625 1.03848

44.0625 1.03847
44.375 1.03461

44.375 1.03456
44.6875 1.02989

44.6875 1.02987
45 1.02452

45 1.02449
45.3125 1.01859

45.3125 1.01853
45.625 1.01224

45.625 1.01216
45.9375 1.00575

45.9375 1.00566
46.25 0.99945

46.25 0.999363
46.5625 0.993723

46.5625 0.993663
46.875 0.988882

46.875 0.988862
47.1875 0.985098

47.1875 0.985094
47.5 0.982394

47.5 0.982276
48.125 0.97949

48.125 0.979685
48.75 0.979894

48.75 0.977835
50 0.991701

50 0.990212
50.625 0.994195

50.625 0.994578
51.25 0.997823

51.25 0.997562
51.875 0.999827

51.875 0.999537
52.5 1.00193

52.5 1.00176
53.125 1.00519

53.125 1.00559
53.75 1.00961

53.75 1.00989
54.375 1.01314

54.375 1.01296
55 1.01525

55 1.01497
56.25 1.01943

56.25 1.01943
57.5 1.01511

57.5 1.01737
58.125 1.01425

58.125 1.01348
58.75 1.00641

58.75 1.00603
59.0625 1.00168

59.0625 1.00165
59.375 0.997266

59.375 0.997245
59.6875 0.992908

59.6875 0.992903
60 0.988667

60 0.988671
60.3125 0.98454

60.3125 0.984543
60.625 0.980501

60.625 0.980498
60.9375 0.976545

60.9375 0.976505
61.25 0.972727

61.25 0.972276
61.875 0.967036

61.875 0.966351
62.5 0.965829

62.5 0.96682
63.75 0.973988

63.75 0.972597
65 0.977485

65 0.972282
65.625 0.973098

65.625 0.973607
66.25 0.982183

66.25 0.983298
66.5625 0.989836

66.5625 0.989844
66.875 0.996385

66.875 0.996449
67.1875 1.00285

67.1875 1.00292
67.5 1.0089

67.5 1.00895
67.8125 1.0143

67.8125 1.01434
68.125 1.01888

68.125 1.01894
68.4375 1.02249

68.4375 1.02242
68.75 1.02502

68.75 1.02512
69.375 1.02832

69.375 1.02937
70 1.02785

70 1.02908
70.625 1.01828

70.625 1.01261
71.25 1.00143

71.25 1.00046
71.875 1.00217

71.875 1.00529
72.5 1.01558

72.5 1.01799
73.125 1.02583

73.125 1.0254
73.75 1.02681

73.75 1.02529
74.375 1.02416

74.375 1.02407
75 1.02364

75 1.02452
76.25 1.0219

76.25 1.02259
77.5 1.02075

77.5 1.02228
80 1.01863

