20 5.55112e-17
20 0

20.0469 0.3125
20.2424 0.625

20.2315 0.625
20.3125 0.7125

20.3125 0.701775
20.625 0.935725

20.625 0.924936
20.6694 0.9375

20.7123 0.9375
20.9375 1.00121

20.9375 0.985427
21.25 1.00564

21.25 0.998884
21.5625 1.00112

21.5625 1
21.875 1

21.875 1
22.1875 1

22.1875 1
22.5 1

22.5 1
22.8125 1

22.8125 1
23.125 1

23.125 1
23.4375 1

23.4375 1
23.75 1

23.75 1
24.0625 1

24.0625 1
24.375 1

24.375 1
24.6875 1

24.6875 1
25 1

25 1
25.3125 1

25.3125 1
25.625 1

25.625 1
25.9375 1

25.9375 1
26.25 1

26.25 1
26.5625 1

26.5625 1
26.875 1

26.875 1
27.1875 1

27.1875 1
27.5 1

27.5 1
27.8125 1

27.8125 1
28.125 1

28.125 1
28.4375 1

28.4375 1
28.75 1

28.75 1
29.0625 1

29.0625 1
29.375 1

29.375 1
29.6875 1

29.6875 1
30 1

30 1
30.3125 1

30.3125 1
30.625 1

30.625 1
30.9375 1

30.9375 1
31.25 1

31.25 1
31.5625 1

31.5625 1
31.875 1

31.875 1
32.1875 1

32.1875 1
32.5 1

32.5 1
32.8125 1

32.8125 1
33.125 1

33.125 1
33.4375 1

33.4375 1
33.75 1

33.75 1
34.0625 1

34.0625 1
34.375 1

34.375 1
34.6875 1

34.6875 1
35 1

35 1
35.3125 1

35.3125 1
35.625 1

35.625 1
35.9375 1

35.9375 1
36.25 1

36.25 1
36.5625 1

36.5625 1
36.875 1

36.875 1
37.1875 1

37.1875 1
37.5 1

37.5 1
37.8125 1

37.8125 1
38.125 1

38.125 1
38.4375 1

38.4375 1
38.75 1

38.75 1
39.0625 1

39.0625 1
39.375 1

39.375 1
39.6875 1

39.6875 1
40 1

40 1
40.3125 1

40.3125 1
40.625 1

40.625 1
40.9375 1

40.9375 1
41.25 1

41.25 1
41.5625 1

41.5625 1
41.875 1

41.875 1
42.1875 1

42.1875 1
42.5 1

42.5 1
42.8125 1

42.8125 1
43.125 1

43.125 1
43.4375 1

43.4375 1
43.75 1

43.75 1
44.0625 1

44.0625 1
44.375 1

44.375 1
44.6875 1

44.6875 1
45 1

45 1
45.3125 1

45.3125 1
45.625 1

45.625 1
45.9375 1

45.9375 1
46.25 1

46.25 1
46.5625 1

46.5625 1
46.875 1

46.875 1
47.1875 1

47.1875 1
47.5 1

47.5 1
47.8125 1

47.8125 1
48.125 1

48.125 1
48.4375 1

48.4375 1
48.75 1

48.75 1
49.0625 1

49.0625 1
49.375 1

49.375 1
49.6875 1

49.6875 1
50 1

50 1
50.3125 1

50.3125 1
50.625 1

50.625 1
50.9375 1

50.9375 1
51.25 1

51.25 1
51.5625 1

51.5625 1
51.875 1

51.875 1
52.1875 1

52.1875 1
52.5 1

52.5 1
52.8125 1

52.8125 1
53.125 1

53.125 1
53.4375 1

53.4375 1
53.75 1

53.75 1
54.0625 1

54.0625 1
54.375 1

54.375 1
54.6875 1

54.6875 1
55 1

55 1
55.3125 1

55.3125 1
55.625 1

55.625 1
55.9375 1

55.9375 1
56.25 1

56.25 1
56.5625 1

56.5625 1
56.875 1

56.875 1
57.1875 1

57.1875 1
57.5 1

57.5 1
57.8125 1

57.8125 1
58.125 1

58.125 1
58.4375 1

58.4375 1
58.75 1

58.75 1
59.0625 1

59.0625 1
59.375 1

59.375 1
59.6875 1

59.6875 1
60 1

60 1
60.3125 1

60.3125 1
60.625 1

60.625 1
60.9375 1

60.9375 1
61.25 1

61.25 1
61.5625 1

61.5625 1
61.875 1

61.875 1
62.1875 1

62.1875 1
62.5 1

62.5 1
62.8125 1

62.8125 1
63.125 1

63.125 1
63.4375 1

63.4375 1
63.75 1

63.75 1
64.0625 1

64.0625 1
64.375 1

64.375 1
64.6875 1

64.6875 1
65 1

65 1
65.3125 1

65.3125 1
65.625 1

65.625 1
65.9375 1

65.9375 1
66.25 1

66.25 1
66.5625 1

66.5625 1
66.875 1

66.875 1
67.1875 1

67.1875 1
67.5 1

67.5 1
67.8125 1

67.8125 1
68.125 1

68.125 1
68.4375 1

68.4375 1
68.75 1

68.75 1
69.0625 1

69.0625 1
69.375 1

69.375 1
69.6875 1

69.6875 1
70 1

70 1
70.3125 1

70.3125 1
70.625 1

70.625 1
70.9375 1

70.9375 1
71.25 1

71.25 1
71.5625 1

71.5625 1
71.875 1

71.875 1
72.1875 1

72.1875 1
72.5 1

72.5 1
72.8125 1

72.8125 1
73.125 1

73.125 1
73.4375 1

73.4375 1
73.75 1

73.75 1
74.0625 1

74.0625 1
74.375 1

74.375 1
74.6875 1

74.6875 1
75 1

75 1
75.3125 1

75.3125 1
75.625 1

75.625 1
75.9375 1

75.9375 1
76.25 1

76.25 1
76.5625 1

76.5625 1
76.875 1

76.875 1
77.1875 1

77.1875 1
77.5 1

77.5 1
77.8125 1

77.8125 1
78.125 1

78.125 1
78.4375 1

78.4375 1
78.75 1

78.75 1
79.0625 1

79.0625 1
79.375 1

79.375 1
79.6875 1

79.6875 1
80 1

