19.7898 0
19.8143 0.3125

19.8132 0.3125
19.889 0.625

19.8866 0.625
20 0.889648

20 0.888534
20.021 0.9375

20.0144 0.9375
20.2233 1.25

20.2275 1.25
20.3125 1.34894

20.3125 1.35608
20.5317 1.5625

20.535 1.5625
20.625 1.63371

20.625 1.63604
20.9375 1.8279

20.9375 1.82546
21.0643 1.875

21.075 1.875
21.25 1.94338

21.25 1.943
21.5625 2.00945

21.5625 2.00834
21.875 2.02568

21.875 2.02501
22.1875 1.99683

22.1875 1.99695
22.5 1.92436

22.8125 1.80795
22.629 1.875

22.8125 1.80957
23.125 1.65493

22.5 1.92381
22.6336 1.875

23.4375 1.46205
23.2645 1.5625

23.125 1.65136
23.278 1.5625

23.4375 1.46077
23.75 1.27789

24.0625 1.11646
23.7796 1.25

24.0625 1.12059
24.375 1.02797

24.375 1.03141
24.6875 0.979498

24.6875 0.98243
25 0.958472

23.75 1.26829
23.7887 1.25

25 0.961043
25.3125 0.954037

25.3125 0.95559
25.625 0.95729

25.625 0.958116
25.9375 0.963763

25.9375 0.96413
26.25 0.971339

26.25 0.97153
26.5625 0.979183

26.5625 0.97918
26.875 0.9869

26.875 0.986909
27.1875 0.994686

27.1875 0.994718
27.5 1.00247

27.5 1.00249
27.8125 1.0101

27.8125 1.01013
28.125 1.01747

28.125 1.01749
28.4375 1.02447

28.4375 1.02461
28.75 1.03093

28.75 1.03145
29.375 1.04015

29.375 1.04064
30 1.0429

30 1.04275
30.625 1.03787

30.625 1.03694
31.25 1.02711

31.25 1.02649
31.5625 1.02059

31.5625 1.02058
31.875 1.01493

31.875 1.01493
32.1875 1.00955

32.1875 1.00955
32.5 1.00446

32.5 1.00455
32.8125 0.999574

32.8125 0.999684
33.125 0.994415

33.125 0.994396
33.4375 0.988655

33.4375 0.988445
33.75 0.982691

33.75 0.982139
34.375 0.973654

34.375 0.972857
35 0.970299

35 0.970071
35.625 0.975492

35.625 0.976899
36.25 0.98794

36.25 0.990078
36.875 0.999651

36.875 1.00103
37.5 1.0021

37.5 1.00133
38.125 0.992683

38.125 0.990717
38.75 0.977806

38.75 0.976045
39.375 0.96633

39.375 0.966125
40 0.963538

40 0.963228
40.3125 0.965074

40.3125 0.965066
40.625 0.97069

40.625 0.97086
40.9375 0.979941

40.9375 0.980267
41.25 0.991814

41.25 0.992244
41.5625 1.00474

41.5625 1.00517
41.875 1.01691

41.875 1.01719
42.1875 1.02675

42.1875 1.02677
42.5 1.03355

42.5 1.03338
42.8125 1.03767

42.8125 1.03741
43.125 1.04008

43.125 1.03986
43.4375 1.04187

43.4375 1.042
43.75 1.04352

43.75 1.04418
44.375 1.04305

44.375 1.04378
45 1.03534

45 1.03419
45.3125 1.02693

45.3125 1.02675
45.625 1.0191

45.625 1.01888
45.9375 1.01166

45.9375 1.01156
46.25 1.0054

46.25 1.00539
46.5625 1.00052

46.5625 1.00059
46.875 0.996889

46.875 0.996974
47.1875 0.994153

47.1875 0.994255
47.5 0.991939

47.5 0.991922
48.125 0.987954

48.125 0.987963
48.75 0.984823

48.75 0.98444
49.375 0.982877

49.375 0.982699
50 0.983835

50 0.984307
51.25 0.990796

51.25 0.99101
52.5 0.988894

52.5 0.984044
53.125 0.983006

53.125 0.985034
53.75 0.98966

53.75 0.989667
54.0625 0.992622

54.0625 0.99266
54.375 0.996164

54.375 0.996173
54.6875 1.00013

54.6875 1.00011
55 1.00455

55 1.00451
55.3125 1.00956

55.3125 1.00955
55.625 1.01529

55.625 1.01533
55.9375 1.0217

55.9375 1.02187
56.25 1.02843

56.25 1.02912
56.875 1.03913

56.875 1.04051
57.5 1.04319

57.5 1.04327
58.125 1.03565

58.125 1.03388
58.75 1.01935

58.75 1.01827
59.0625 1.01008

59.0625 1.01007
59.375 1.00317

59.375 1.00319
59.6875 0.997554

59.6875 0.997659
60 0.993014

60 0.993188
60.3125 0.988978

60.3125 0.989118
60.625 0.984715

60.625 0.98475
60.9375 0.979803

60.9375 0.979701
61.25 0.974342

61.25 0.973713
61.875 0.965096

61.875 0.963892
62.5 0.960937

62.5 0.961181
63.125 0.965812

63.125 0.967342
63.75 0.976012

63.75 0.976442
64.0625 0.980997

64.0625 0.980928
64.375 0.984983

64.375 0.984879
64.6875 0.988779

64.6875 0.988722
65 0.99279

65 0.992783
65.3125 0.997147

65.3125 0.997185
65.625 1.00178

65.625 1.00185
65.9375 1.00646

65.9375 1.00657
66.25 1.01084

66.25 1.0114
66.875 1.01666

66.875 1.01753
67.5 1.01638

67.5 1.01758
68.75 0.994105

68.75 0.997341
70 0.986687

70 0.992571
71.25 0.997809

71.25 0.998204
72.5 0.9963

72.5 0.99437
73.125 0.99254

73.125 0.992527
73.75 0.993707

73.75 0.993613
74.0625 0.995455

74.0625 0.995357
74.375 0.998835

74.375 0.998869
74.6875 1.00411

74.6875 1.00427
75 1.0109

75 1.01113
75.3125 1.01835

75.3125 1.01862
75.625 1.02546

75.625 1.02562
75.9375 1.03124

75.9375 1.03127
76.25 1.0353

76.25 1.03563
76.875 1.03908

76.875 1.03863
77.5 1.03691

77.5 1.0359
78.75 1.02803

78.75 1.03083
80 1.02855

