19.5416 0
19.5758 0.3125

19.5737 0.3125
19.6806 0.625

19.6634 0.625
19.6875 0.669262

19.6875 0.646635
19.8739 0.9375

19.8634 0.9375
20 1.08648

20 1.07663
20.2174 1.25

20.2176 1.25
20.3125 1.3125

20.3125 1.31087
20.625 1.45251

20.625 1.44782
20.9375 1.51713

20.9375 1.51216
21.25 1.52846

21.25 1.52818
21.5625 1.502

21.5625 1.49898
21.875 1.43692

21.875 1.43225
22.1875 1.34972

22.1875 1.34747
22.5 1.25831

22.8125 1.17169
22.5136 1.25

22.8125 1.17076
23.125 1.10748

23.125 1.10828
23.4375 1.06396

23.4375 1.06491
23.75 1.03606

22.5 1.25424
22.5162 1.25

23.75 1.03715
24.0625 1.01969

24.0625 1.02059
24.375 1.01057

24.375 1.01136
24.6875 1.0054

24.6875 1.00574
25 1.00158

25 1.00178
25.3125 0.99835

25.3125 0.998341
25.625 0.995273

25.625 0.995295
25.9375 0.992562

25.9375 0.992513
26.25 0.99017

26.25 0.990014
26.875 0.986921

26.875 0.986868
27.5 0.986028

27.5 0.983661
28.75 0.996169

28.75 0.99179
29.375 0.99783

29.375 1.00074
30 1.0095

30 1.01012
30.3125 1.01302

30.3125 1.0128
30.625 1.01343

30.625 1.01311
30.9375 1.01252

30.9375 1.01226
31.25 1.01163

31.25 1.01051
31.875 1.01463

31.875 1.01818
32.5 1.02304

32.5 1.02358
33.75 1.01845

33.75 1.0136
35 1.00933

35 1.0352
36.25 0.998277

36.25 1.00001
37.5 0.949059

37.5 0.962716
40 0.975026

40 0.948117
42.5 1.05608

42.5 1.0178
43.75 1.0218

43.75 1.03584
45 1.03033

45 1.02573
45.625 1.01419

45.625 1.01216
46.25 1.00507

46.25 1.00696
46.875 1.00459

46.875 1.00416
47.5 1.0036

47.5 1.00915
48.75 0.991126

48.75 0.993741
50 0.979866

50 0.985187
50.625 0.986789

50.625 0.98581
51.25 0.987267

51.25 0.988809
51.875 0.988994

51.875 0.988142
52.5 0.985674

52.5 0.985546
53.125 0.982385

53.125 0.982119
53.75 0.97905

53.75 0.978991
54.0625 0.977729

54.0625 0.977865
54.375 0.976724

54.375 0.976258
54.6875 0.975895

54.6875 0.976582
55 0.976556

55 0.972252
55.625 0.987344

55.625 0.996799
56.25 1.01621

56.25 1.00676
57.5 1.05422

57.5 1.04431
58.75 1.03692

58.75 1.03411
60 1.0121

60 1.04796
62.5 0.930528

62.5 0.950509
65 0.988577

65 0.962853
66.25 1.01389

66.25 1.01247
67.5 1.04771

67.5 1.02694
68.125 1.01949

68.125 1.02283
68.75 1.02518

68.75 1.02668
69.375 1.02912

69.375 1.02795
70 1.02978

70 1.04644
71.25 0.986914

71.25 0.992815
72.5 0.944908

72.5 0.968302
73.75 0.969233

73.75 0.968307
75 0.97128

75 0.942434
76.25 1.00105

76.25 1.00217
77.5 1.05464

77.5 1.01077
78.75 1.03766

78.75 1.03976
80 1.07084

